sector,year,sex,name,n,prop
Other,2005,F,דנה,19,0.01543461
Other,2005,F,מיכל,18,0.01462226
Other,2005,F,קרינה,17,0.01380991
Other,2005,F,דניאל,16,0.01299756
Other,2005,F,דניאלה,16,0.01299756
Other,2005,F,אליס,15,0.01218522
Other,2005,F,ליאל,15,0.01218522
Other,2005,F,שלי,15,0.01218522
Other,2005,F,יאנה,14,0.01137287
Other,2005,F,ליה,14,0.01137287
Other,2005,F,קטרין,14,0.01137287
Other,2005,F,טלי,13,0.01056052
Other,2005,F,יעל,13,0.01056052
Other,2005,F,מילנה,13,0.01056052
Other,2005,F,נועה,13,0.01056052
Other,2005,F,אווה,12,0.00974817
Other,2005,F,אילנה,12,0.00974817
Other,2005,F,לאה,12,0.00974817
Other,2005,F,נטלי,12,0.00974817
Other,2005,F,קארין,12,0.00974817
Other,2005,F,קרן,12,0.00974817
Other,2005,F,מרים,10,0.00812348
Other,2005,F,אסתר,9,0.00731113
Other,2005,F,מעיין,9,0.00731113
Other,2005,F,שני,9,0.00731113
Other,2005,F,יקטרינה,8,0.00649878
Other,2005,F,מאי,8,0.00649878
Other,2005,F,פולינה,8,0.00649878
Other,2005,F,קריסטינה,8,0.00649878
Other,2005,F,אלונה,7,0.00568643
Other,2005,F,אריקה,7,0.00568643
Other,2005,F,ורוניקה,7,0.00568643
Other,2005,F,חנה,7,0.00568643
Other,2005,F,טליה,7,0.00568643
Other,2005,F,יוליה,7,0.00568643
Other,2005,F,ליטל,7,0.00568643
Other,2005,F,מיטל,7,0.00568643
Other,2005,F,קרין,7,0.00568643
Other,2005,F,אביגיל,6,0.00487409
Other,2005,F,אבלין,6,0.00487409
Other,2005,F,אוולין,6,0.00487409
Other,2005,F,אנגלינה,6,0.00487409
Other,2005,F,ארינה,6,0.00487409
Other,2005,F,ג'סיקה,6,0.00487409
Other,2005,F,לינוי,6,0.00487409
Other,2005,F,סוניה,6,0.00487409
Other,2005,F,קמילה,6,0.00487409
Other,2005,F,רבקה,6,0.00487409
Other,2005,F,תמר,6,0.00487409
Other,2005,F,אגם,5,0.00406174
Other,2005,F,אודליה,5,0.00406174
Other,2005,F,איריס,5,0.00406174
Other,2005,F,אלה,5,0.00406174
Other,2005,F,אריאל,5,0.00406174
Other,2005,F,טל,5,0.00406174
Other,2005,F,ליאן,5,0.00406174
Other,2005,F,ליזה,5,0.00406174
Other,2005,F,מרגריטה,5,0.00406174
Other,2005,F,נוי,5,0.00406174
Other,2005,F,נטע,5,0.00406174
Other,2005,F,נעמי,5,0.00406174
Other,2005,F,סברינה,5,0.00406174
Other,2005,F,ענת,5,0.00406174
Other,2005,F,שרון,5,0.00406174
Other,2005,M,דניאל,191,0.13441239
Other,2005,M,מקסים,72,0.05066854
Other,2005,M,אדם,51,0.03589022
Other,2005,M,ניקיטה,47,0.0330753
Other,2005,M,שון,47,0.0330753
Other,2005,M,דוד,46,0.03237157
Other,2005,M,מיכאל,45,0.03166784
Other,2005,M,ליאור,42,0.02955665
Other,2005,M,רון,37,0.026038
Other,2005,M,אלכסנדר,34,0.02392681
Other,2005,M,יאן,30,0.02111189
Other,2005,M,דניס,25,0.01759324
Other,2005,M,יונתן,25,0.01759324
Other,2005,M,איליה,24,0.01688951
Other,2005,M,אריאל,23,0.01618578
Other,2005,M,אילן,22,0.01548205
Other,2005,M,איתי,22,0.01548205
Other,2005,M,מרק,21,0.01477833
Other,2005,M,נתנאל,21,0.01477833
Other,2005,M,תומר,21,0.01477833
Other,2005,M,בן,19,0.01337087
Other,2005,M,טל,19,0.01337087
Other,2005,M,אמיר,18,0.01266714
Other,2005,M,גבריאל,18,0.01266714
Other,2005,M,אלון,16,0.01125968
Other,2005,M,ארטיום,16,0.01125968
Other,2005,M,אריק,15,0.01055595
Other,2005,M,יובל,15,0.01055595
Other,2005,M,לאון,15,0.01055595
Other,2005,M,ארתור,14,0.00985222
Other,2005,M,רונן,14,0.00985222
Other,2005,M,בנימין,13,0.00914849
Other,2005,M,דן,13,0.00914849
Other,2005,M,ולדיסלב,12,0.00844476
Other,2005,M,עידן,12,0.00844476
Other,2005,M,איתן,11,0.00774103
Other,2005,M,גיא,11,0.00774103
Other,2005,M,מקס,11,0.00774103
Other,2005,M,ניק,11,0.00774103
Other,2005,M,אלכס,10,0.0070373
Other,2005,M,אמיל,10,0.0070373
Other,2005,M,יעקב,10,0.0070373
Other,2005,M,ליאון,10,0.0070373
Other,2005,M,אנטון,9,0.00633357
Other,2005,M,יהונתן,9,0.00633357
Other,2005,M,יוסף,9,0.00633357
Other,2005,M,יניב,9,0.00633357
Other,2005,M,לב,9,0.00633357
Other,2005,M,סטיבן,9,0.00633357
Other,2005,M,ישראל,8,0.00562984
Other,2005,M,מוחמד,8,0.00562984
Other,2005,M,ניקולס,8,0.00562984
Other,2005,M,נתן,8,0.00562984
Other,2005,M,רומן,8,0.00562984
Other,2005,M,אוראל,7,0.00492611
Other,2005,M,אליה,7,0.00492611
Other,2005,M,אנדריי,7,0.00492611
Other,2005,M,דיויד,7,0.00492611
Other,2005,M,טים,7,0.00492611
Other,2005,M,ליאל,7,0.00492611
Other,2005,M,ליאם,7,0.00492611
Other,2005,M,לירן,7,0.00492611
Other,2005,M,מרטין,7,0.00492611
Other,2005,M,נועם,7,0.00492611
Other,2005,M,קיריל,7,0.00492611
Other,2005,M,רפאל,7,0.00492611
Other,2005,M,שי,7,0.00492611
Other,2005,M,תמיר,7,0.00492611
Other,2005,M,אלי,6,0.00422238
Other,2005,M,ניר,6,0.00422238
Other,2005,M,עמית,6,0.00422238
Other,2005,M,רוני,6,0.00422238
Other,2005,M,רועי,6,0.00422238
Other,2005,M,אייל,5,0.00351865
Other,2005,M,אליהו,5,0.00351865
Other,2005,M,אלכסיי,5,0.00351865
Other,2005,M,אנדרי,5,0.00351865
Other,2005,M,דמיטרי,5,0.00351865
Other,2005,M,עמנואל,5,0.00351865
Other,2005,M,פבל,5,0.00351865
Other,2005,M,רוברט,5,0.00351865
Other,2006,F,ניקול,108,0.08200456
Other,2006,F,מישל,60,0.04555809
Other,2006,F,מאיה,50,0.03796507
Other,2006,F,אמילי,47,0.03568717
Other,2006,F,דיאנה,37,0.02809415
Other,2006,F,סופיה,36,0.02733485
Other,2006,F,אנסטסיה,34,0.02581625
Other,2006,F,עדן,32,0.02429765
Other,2006,F,ויקטוריה,31,0.02353834
Other,2006,F,דנה,27,0.02050114
Other,2006,F,מריה,27,0.02050114
Other,2006,F,אליסה,26,0.01974184
Other,2006,F,שלי,26,0.01974184
Other,2006,F,יסמין,25,0.01898254
Other,2006,F,ליאל,25,0.01898254
Other,2006,F,דריה,24,0.01822323
Other,2006,F,אליס,22,0.01670463
Other,2006,F,אנה,22,0.01670463
Other,2006,F,ולריה,22,0.01670463
Other,2006,F,מיכל,21,0.01594533
Other,2006,F,אווה,19,0.01442673
Other,2006,F,אלכסנדרה,19,0.01442673
Other,2006,F,אלינה,18,0.01366743
Other,2006,F,אביטל,17,0.01290812
Other,2006,F,אליזבט,17,0.01290812
Other,2006,F,יאנה,17,0.01290812
Other,2006,F,מילנה,15,0.01138952
Other,2006,F,יוליה,14,0.01063022
Other,2006,F,מרים,14,0.01063022
Other,2006,F,אדל,13,0.00987092
Other,2006,F,נטלי,12,0.00911162
Other,2006,F,קרן,12,0.00911162
Other,2006,F,דניאלה,11,0.00835232
Other,2006,F,טלי,11,0.00835232
Other,2006,F,יעל,11,0.00835232
Other,2006,F,ליאן,11,0.00835232
Other,2006,F,נועה,11,0.00835232
Other,2006,F,קרינה,11,0.00835232
Other,2006,F,אלינור,10,0.00759301
Other,2006,F,דניאל,10,0.00759301
Other,2006,F,אמה,9,0.00683371
Other,2006,F,ליה,9,0.00683371
Other,2006,F,ניקה,9,0.00683371
Other,2006,F,קארין,9,0.00683371
Other,2006,F,קרין,9,0.00683371
Other,2006,F,אמיליה,8,0.00607441
Other,2006,F,ורוניקה,8,0.00607441
Other,2006,F,יקטרינה,8,0.00607441
Other,2006,F,לאה,8,0.00607441
Other,2006,F,סנדרה,8,0.00607441
Other,2006,F,קסניה,8,0.00607441
Other,2006,F,שני,8,0.00607441
Other,2006,F,אילנה,7,0.00531511
Other,2006,F,אלה,7,0.00531511
Other,2006,F,אלונה,7,0.00531511
Other,2006,F,טל,7,0.00531511
Other,2006,F,עדי,7,0.00531511
Other,2006,F,קטרין,7,0.00531511
Other,2006,F,רומי,7,0.00531511
Other,2006,F,שיראל,7,0.00531511
Other,2006,F,שרה,7,0.00531511
Other,2006,F,איזבל,6,0.00455581
Other,2006,F,ארינה,6,0.00455581
Other,2006,F,אריקה,6,0.00455581
Other,2006,F,הילה,6,0.00455581
Other,2006,F,מאי,6,0.00455581
Other,2006,F,מרגריטה,6,0.00455581
Other,2006,F,עמליה,6,0.00455581
Other,2006,F,פולינה,6,0.00455581
Other,2006,F,קטרינה,6,0.00455581
Other,2006,F,קמילה,6,0.00455581
Other,2006,F,קריסטינה,6,0.00455581
Other,2006,F,קתרין,6,0.00455581
Other,2006,F,רות,6,0.00455581
Other,2006,F,איריס,5,0.00379651
Other,2006,F,אליאנה,5,0.00379651
Other,2006,F,אליזבטה,5,0.00379651
Other,2006,F,אלין,5,0.00379651
Other,2006,F,אסתר,5,0.00379651
Other,2006,F,אריאנה,5,0.00379651
Other,2006,F,ג'סיקה,5,0.00379651
Other,2006,F,גאיה,5,0.00379651
Other,2006,F,הדר,5,0.00379651
Other,2006,F,יובל,5,0.00379651
Other,2006,F,יולי,5,0.00379651
Other,2006,F,ליזה,5,0.00379651
Other,2006,F,לינוי,5,0.00379651
Other,2006,F,מעיין,5,0.00379651
Other,2006,F,נטע,5,0.00379651
Other,2006,F,סופי,5,0.00379651
Other,2006,F,סיון,5,0.00379651
Other,2006,F,קים,5,0.00379651
Other,2006,F,רחל,5,0.00379651
Other,2006,F,שרון,5,0.00379651
Other,2006,M,דניאל,159,0.10942877
Other,2006,M,מקסים,66,0.04542326
Other,2006,M,דוד,62,0.04267034
Other,2006,M,מיכאל,55,0.03785272
Other,2006,M,שון,47,0.03234687
Other,2006,M,ניקיטה,46,0.03165864
Other,2006,M,יונתן,41,0.02821748
Other,2006,M,ליאור,35,0.02408809
Other,2006,M,איליה,34,0.02339986
Other,2006,M,אריאל,33,0.02271163
Other,2006,M,אלכסנדר,31,0.02133517
Other,2006,M,אדם,29,0.01995871
Other,2006,M,דניס,28,0.01927047
Other,2006,M,מרק,28,0.01927047
Other,2006,M,רון,28,0.01927047
Other,2006,M,איתן,27,0.01858224
Other,2006,M,יאן,25,0.01720578
Other,2006,M,תומר,24,0.01651755
Other,2006,M,איתי,22,0.01514109
Other,2006,M,עידן,21,0.01445286
Other,2006,M,נתנאל,20,0.01376462
Other,2006,M,גבריאל,19,0.01307639
Other,2006,M,טל,19,0.01307639
Other,2006,M,לאון,18,0.01238816
Other,2006,M,אילן,15,0.01032347
Other,2006,M,אריק,15,0.01032347
Other,2006,M,בנימין,15,0.01032347
Other,2006,M,גיא,15,0.01032347
Other,2006,M,ארטיום,14,0.00963524
Other,2006,M,ניק,14,0.00963524
Other,2006,M,סטיבן,14,0.00963524
Other,2006,M,יניב,12,0.00825877
Other,2006,M,רונן,12,0.00825877
Other,2006,M,ארתור,11,0.00757054
Other,2006,M,דיויד,11,0.00757054
Other,2006,M,יוסף,11,0.00757054
Other,2006,M,לב,11,0.00757054
Other,2006,M,מקס,11,0.00757054
Other,2006,M,בן,10,0.00688231
Other,2006,M,טום,10,0.00688231
Other,2006,M,יובל,10,0.00688231
Other,2006,M,ניר,10,0.00688231
Other,2006,M,עמית,10,0.00688231
Other,2006,M,שי,10,0.00688231
Other,2006,M,אלון,9,0.00619408
Other,2006,M,אמיל,9,0.00619408
Other,2006,M,אמיר,9,0.00619408
Other,2006,M,אנדריי,9,0.00619408
Other,2006,M,דמיטרי,9,0.00619408
Other,2006,M,ליאון,9,0.00619408
Other,2006,M,ליאם,9,0.00619408
Other,2006,M,קיריל,9,0.00619408
Other,2006,M,אלי,8,0.00550585
Other,2006,M,אלן,8,0.00550585
Other,2006,M,דן,8,0.00550585
Other,2006,M,ולדיסלב,8,0.00550585
Other,2006,M,יהונתן,8,0.00550585
Other,2006,M,יעקב,8,0.00550585
Other,2006,M,רוני,8,0.00550585
Other,2006,M,רפאל,8,0.00550585
Other,2006,M,אנטון,7,0.00481762
Other,2006,M,נתן,7,0.00481762
Other,2006,M,עלי,7,0.00481762
Other,2006,M,אור,6,0.00412939
Other,2006,M,אליה,6,0.00412939
Other,2006,M,אלכסיי,6,0.00412939
Other,2006,M,מרטין,6,0.00412939
Other,2006,M,סטניסלב,6,0.00412939
Other,2006,M,עדי,6,0.00412939
Other,2006,M,רומן,6,0.00412939
Other,2006,M,רועי,6,0.00412939
Other,2006,M,אביאל,5,0.00344116
Other,2006,M,אביב,5,0.00344116
Other,2006,M,אייל,5,0.00344116
Other,2006,M,אליאור,5,0.00344116
Other,2006,M,אליהו,5,0.00344116
Other,2006,M,אלכס,5,0.00344116
Other,2006,M,אנדרי,5,0.00344116
Other,2006,M,אנטוני,5,0.00344116
Other,2006,M,אסף,5,0.00344116
Other,2006,M,גלב,5,0.00344116
Other,2006,M,יבגני,5,0.00344116
Other,2006,M,ירון,5,0.00344116
Other,2006,M,נועם,5,0.00344116
Other,2006,M,עומר,5,0.00344116
Other,2006,M,רוי,5,0.00344116
Other,2006,M,רן,5,0.00344116
Other,2006,M,שחר,5,0.00344116
Other,2006,M,תום,5,0.00344116
Other,2007,F,ניקול,79,0.06162246
Other,2007,F,מאיה,55,0.04290172
Other,2007,F,אמילי,48,0.0374415
Other,2007,F,מישל,48,0.0374415
Other,2007,F,סופיה,39,0.03042122
Other,2007,F,מריה,33,0.02574103
Other,2007,F,אלכסנדרה,32,0.024961
Other,2007,F,דיאנה,31,0.02418097
Other,2007,F,אנסטסיה,30,0.02340094
Other,2007,F,עדן,27,0.02106084
Other,2007,F,אליסה,26,0.02028081
Other,2007,F,אליזבט,24,0.01872075
Other,2007,F,ויקטוריה,24,0.01872075
Other,2007,F,אלינה,23,0.01794072
Other,2007,F,ליאל,23,0.01794072
Other,2007,F,אליס,22,0.01716069
Other,2007,F,שלי,21,0.01638066
Other,2007,F,אווה,20,0.01560062
Other,2007,F,דנה,20,0.01560062
Other,2007,F,דריה,20,0.01560062
Other,2007,F,יסמין,19,0.01482059
Other,2007,F,אנה,17,0.01326053
Other,2007,F,ליאן,17,0.01326053
Other,2007,F,מיכל,17,0.01326053
Other,2007,F,נועה,17,0.01326053
Other,2007,F,יוליה,16,0.0124805
Other,2007,F,יעל,16,0.0124805
Other,2007,F,ליה,16,0.0124805
Other,2007,F,אביטל,15,0.01170047
Other,2007,F,קארין,14,0.01092044
Other,2007,F,דניאלה,13,0.01014041
Other,2007,F,ולריה,13,0.01014041
Other,2007,F,נטלי,13,0.01014041
Other,2007,F,סטפני,13,0.01014041
Other,2007,F,קרינה,13,0.01014041
Other,2007,F,מילנה,12,0.00936037
Other,2007,F,מעיין,12,0.00936037
Other,2007,F,ניקה,11,0.00858034
Other,2007,F,אריקה,10,0.00780031
Other,2007,F,יאנה,10,0.00780031
Other,2007,F,טלי,9,0.00702028
Other,2007,F,נטע,9,0.00702028
Other,2007,F,נעמי,9,0.00702028
Other,2007,F,פולינה,9,0.00702028
Other,2007,F,קטרין,9,0.00702028
Other,2007,F,אבלין,8,0.00624025
Other,2007,F,אדל,8,0.00624025
Other,2007,F,אוולין,8,0.00624025
Other,2007,F,אלינור,8,0.00624025
Other,2007,F,לאה,8,0.00624025
Other,2007,F,מרים,8,0.00624025
Other,2007,F,סנדרה,8,0.00624025
Other,2007,F,קרן,8,0.00624025
Other,2007,F,אדליה,7,0.00546022
Other,2007,F,אנג'ליקה,7,0.00546022
Other,2007,F,אסתר,7,0.00546022
Other,2007,F,גאיה,7,0.00546022
Other,2007,F,דניאל,7,0.00546022
Other,2007,F,לינוי,7,0.00546022
Other,2007,F,קארינה,7,0.00546022
Other,2007,F,קמילה,7,0.00546022
Other,2007,F,קריסטינה,7,0.00546022
Other,2007,F,אביגיל,6,0.00468019
Other,2007,F,אבלינה,6,0.00468019
Other,2007,F,אליסיה,6,0.00468019
Other,2007,F,אנגלינה,6,0.00468019
Other,2007,F,טל,6,0.00468019
Other,2007,F,טליה,6,0.00468019
Other,2007,F,יקטרינה,6,0.00468019
Other,2007,F,ליאורה,6,0.00468019
Other,2007,F,ליאנה,6,0.00468019
Other,2007,F,מאי,6,0.00468019
Other,2007,F,מליסה,6,0.00468019
Other,2007,F,נלי,6,0.00468019
Other,2007,F,סבינה,6,0.00468019
Other,2007,F,קירה,6,0.00468019
Other,2007,F,רות,6,0.00468019
Other,2007,F,תמר,6,0.00468019
Other,2007,F,אגם,5,0.00390016
Other,2007,F,אורטל,5,0.00390016
Other,2007,F,איזבל,5,0.00390016
Other,2007,F,אינסה,5,0.00390016
Other,2007,F,איריס,5,0.00390016
Other,2007,F,אלונה,5,0.00390016
Other,2007,F,אנג'לינה,5,0.00390016
Other,2007,F,אריאנה,5,0.00390016
Other,2007,F,דומיניקה,5,0.00390016
Other,2007,F,דינה,5,0.00390016
Other,2007,F,ורד,5,0.00390016
Other,2007,F,ורוניקה,5,0.00390016
Other,2007,F,חלא,5,0.00390016
Other,2007,F,ליזה,5,0.00390016
Other,2007,F,ליטל,5,0.00390016
Other,2007,F,מרגריטה,5,0.00390016
Other,2007,F,שקד,5,0.00390016
Other,2007,M,דניאל,171,0.11744505
Other,2007,M,מקסים,79,0.05425824
Other,2007,M,דוד,71,0.04876374
Other,2007,M,מיכאל,53,0.0364011
Other,2007,M,אדם,49,0.03365385
Other,2007,M,שון,48,0.03296703
Other,2007,M,ניקיטה,45,0.03090659
Other,2007,M,ליאור,36,0.02472527
Other,2007,M,אריאל,35,0.02403846
Other,2007,M,יונתן,32,0.02197802
Other,2007,M,רון,32,0.02197802
Other,2007,M,אלכסנדר,30,0.0206044
Other,2007,M,מרק,29,0.01991758
Other,2007,M,דניס,28,0.01923077
Other,2007,M,נתנאל,25,0.01717033
Other,2007,M,אילן,22,0.01510989
Other,2007,M,טל,22,0.01510989
Other,2007,M,איליה,19,0.01304945
Other,2007,M,גבריאל,19,0.01304945
Other,2007,M,יאן,19,0.01304945
Other,2007,M,לאון,18,0.01236264
Other,2007,M,איתן,17,0.01167582
Other,2007,M,עידן,17,0.01167582
Other,2007,M,איתי,16,0.01098901
Other,2007,M,אריק,16,0.01098901
Other,2007,M,בן,16,0.01098901
Other,2007,M,יניב,16,0.01098901
Other,2007,M,יוסף,14,0.00961538
Other,2007,M,מוחמד,14,0.00961538
Other,2007,M,קיריל,14,0.00961538
Other,2007,M,אור,12,0.00824176
Other,2007,M,אלכס,12,0.00824176
Other,2007,M,ארתור,12,0.00824176
Other,2007,M,לב,12,0.00824176
Other,2007,M,אלון,11,0.00755495
Other,2007,M,אנטון,11,0.00755495
Other,2007,M,יהונתן,11,0.00755495
Other,2007,M,מקס,11,0.00755495
Other,2007,M,ניר,11,0.00755495
Other,2007,M,רפאל,11,0.00755495
Other,2007,M,שי,11,0.00755495
Other,2007,M,תומר,11,0.00755495
Other,2007,M,אמיר,10,0.00686813
Other,2007,M,מייקל,10,0.00686813
Other,2007,M,מרטין,10,0.00686813
Other,2007,M,תמיר,10,0.00686813
Other,2007,M,ארטיום,9,0.00618132
Other,2007,M,ליאם,9,0.00618132
Other,2007,M,נועם,9,0.00618132
Other,2007,M,רוני,9,0.00618132
Other,2007,M,יעקב,8,0.00549451
Other,2007,M,ניק,8,0.00549451
Other,2007,M,נתן,8,0.00549451
Other,2007,M,אדוארד,7,0.00480769
Other,2007,M,אלכסיי,7,0.00480769
Other,2007,M,אמיל,7,0.00480769
Other,2007,M,דמיטרי,7,0.00480769
Other,2007,M,יובל,7,0.00480769
Other,2007,M,עדן,7,0.00480769
Other,2007,M,רומן,7,0.00480769
Other,2007,M,אברהם,6,0.00412088
Other,2007,M,אורן,6,0.00412088
Other,2007,M,אלדר,6,0.00412088
Other,2007,M,אלי,6,0.00412088
Other,2007,M,אליה,6,0.00412088
Other,2007,M,אנדרי,6,0.00412088
Other,2007,M,אנטוני,6,0.00412088
Other,2007,M,גיא,6,0.00412088
Other,2007,M,גל,6,0.00412088
Other,2007,M,דן,6,0.00412088
Other,2007,M,ולדימיר,6,0.00412088
Other,2007,M,יאיר,6,0.00412088
Other,2007,M,ליאון,6,0.00412088
Other,2007,M,מאור,6,0.00412088
Other,2007,M,אביב,5,0.00343407
Other,2007,M,איוון,5,0.00343407
Other,2007,M,אלירן,5,0.00343407
Other,2007,M,ולדיסלב,5,0.00343407
Other,2007,M,טום,5,0.00343407
Other,2007,M,יגאל,5,0.00343407
Other,2007,M,ירון,5,0.00343407
Other,2007,M,ליאל,5,0.00343407
Other,2007,M,מייק,5,0.00343407
Other,2007,M,עומרי,5,0.00343407
Other,2007,M,עילאי,5,0.00343407
Other,2007,M,רונן,5,0.00343407
Other,2007,M,תום,5,0.00343407
Other,2008,F,מאיה,63,0.04659763
Other,2008,F,ניקול,60,0.0443787
Other,2008,F,אמילי,50,0.03698225
Other,2008,F,מישל,50,0.03698225
Other,2008,F,סופיה,39,0.02884615
Other,2008,F,אנסטסיה,36,0.02662722
Other,2008,F,יסמין,35,0.02588757
Other,2008,F,אנה,31,0.02292899
Other,2008,F,ליאל,31,0.02292899
Other,2008,F,דיאנה,29,0.0214497
Other,2008,F,עדן,29,0.0214497
Other,2008,F,מריה,28,0.02071006
Other,2008,F,אליסה,27,0.01997041
Other,2008,F,שלי,27,0.01997041
Other,2008,F,ויקטוריה,25,0.01849112
Other,2008,F,אלכסנדרה,24,0.01775148
Other,2008,F,דריה,24,0.01775148
Other,2008,F,נועה,24,0.01775148
Other,2008,F,דנה,22,0.01627219
Other,2008,F,אווה,19,0.01405325
Other,2008,F,אליזבט,19,0.01405325
Other,2008,F,דניאלה,17,0.01257396
Other,2008,F,טליה,17,0.01257396
Other,2008,F,יוליה,17,0.01257396
Other,2008,F,אלינה,16,0.01183432
Other,2008,F,אליס,16,0.01183432
Other,2008,F,ליה,16,0.01183432
Other,2008,F,ולריה,15,0.01109467
Other,2008,F,טלי,15,0.01109467
Other,2008,F,יאנה,15,0.01109467
Other,2008,F,יעל,15,0.01109467
Other,2008,F,ליאן,15,0.01109467
Other,2008,F,מיכל,15,0.01109467
Other,2008,F,נעמי,15,0.01109467
Other,2008,F,ורוניקה,12,0.00887574
Other,2008,F,מילנה,12,0.00887574
Other,2008,F,מעיין,12,0.00887574
Other,2008,F,אלה,11,0.00813609
Other,2008,F,נטלי,11,0.00813609
Other,2008,F,קארין,11,0.00813609
Other,2008,F,אילנה,10,0.00739645
Other,2008,F,לינוי,10,0.00739645
Other,2008,F,קרן,10,0.00739645
Other,2008,F,שני,10,0.00739645
Other,2008,F,אוולין,9,0.0066568
Other,2008,F,אריקה,9,0.0066568
Other,2008,F,קרינה,9,0.0066568
Other,2008,F,אביטל,8,0.00591716
Other,2008,F,אדל,8,0.00591716
Other,2008,F,אודליה,8,0.00591716
Other,2008,F,אלין,8,0.00591716
Other,2008,F,אלינור,8,0.00591716
Other,2008,F,אמיליה,8,0.00591716
Other,2008,F,נויה,8,0.00591716
Other,2008,F,נטע,8,0.00591716
Other,2008,F,ניקה,8,0.00591716
Other,2008,F,עדי,8,0.00591716
Other,2008,F,פולינה,8,0.00591716
Other,2008,F,קטרין,8,0.00591716
Other,2008,F,תמר,8,0.00591716
Other,2008,F,אבלין,7,0.00517751
Other,2008,F,אנג'ליקה,7,0.00517751
Other,2008,F,ארינה,7,0.00517751
Other,2008,F,לאה,7,0.00517751
Other,2008,F,מרים,7,0.00517751
Other,2008,F,קארינה,7,0.00517751
Other,2008,F,קרין,7,0.00517751
Other,2008,F,קריסטינה,7,0.00517751
Other,2008,F,אביגיל,6,0.00443787
Other,2008,F,אבלינה,6,0.00443787
Other,2008,F,אוראל,6,0.00443787
Other,2008,F,אליאן,6,0.00443787
Other,2008,F,דניאל,6,0.00443787
Other,2008,F,הדר,6,0.00443787
Other,2008,F,ליאורה,6,0.00443787
Other,2008,F,מיטל,6,0.00443787
Other,2008,F,מלק,6,0.00443787
Other,2008,F,עלמה,6,0.00443787
Other,2008,F,קמילה,6,0.00443787
Other,2008,F,רבקה,6,0.00443787
Other,2008,F,רומי,6,0.00443787
Other,2008,F,רוני,6,0.00443787
Other,2008,F,שרה,6,0.00443787
Other,2008,F,אמה,5,0.00369822
Other,2008,F,אנגלינה,5,0.00369822
Other,2008,F,גאיה,5,0.00369822
Other,2008,F,ולרי,5,0.00369822
Other,2008,F,ליהי,5,0.00369822
Other,2008,F,לינה,5,0.00369822
Other,2008,F,מאי,5,0.00369822
Other,2008,F,נור,5,0.00369822
Other,2008,F,סבינה,5,0.00369822
Other,2008,F,סופי,5,0.00369822
Other,2008,F,סטפני,5,0.00369822
Other,2008,F,קטרינה,5,0.00369822
Other,2008,F,קירה,5,0.00369822
Other,2008,F,קסניה,5,0.00369822
Other,2008,M,דניאל,141,0.09245902
Other,2008,M,דוד,86,0.05639344
Other,2008,M,מקסים,72,0.04721311
Other,2008,M,מיכאל,66,0.04327869
Other,2008,M,אדם,61,0.04
Other,2008,M,ניקיטה,56,0.03672131
Other,2008,M,שון,41,0.02688525
Other,2008,M,איליה,34,0.02229508
Other,2008,M,איתן,34,0.02229508
Other,2008,M,יונתן,31,0.02032787
Other,2008,M,נתנאל,30,0.01967213
Other,2008,M,דניס,29,0.01901639
Other,2008,M,איתי,28,0.01836066
Other,2008,M,מרק,27,0.01770492
Other,2008,M,ליאור,26,0.01704918
Other,2008,M,אריאל,24,0.0157377
Other,2008,M,נועם,24,0.0157377
Other,2008,M,אלכסנדר,23,0.01508197
Other,2008,M,מוחמד,22,0.01442623
Other,2008,M,רון,22,0.01442623
Other,2008,M,לאון,21,0.01377049
Other,2008,M,ארתור,20,0.01311475
Other,2008,M,עידן,20,0.01311475
Other,2008,M,אלון,18,0.01180328
Other,2008,M,יהונתן,18,0.01180328
Other,2008,M,טל,17,0.01114754
Other,2008,M,סטיבן,16,0.0104918
Other,2008,M,שי,16,0.0104918
Other,2008,M,אמיר,15,0.00983607
Other,2008,M,בן,15,0.00983607
Other,2008,M,גבריאל,15,0.00983607
Other,2008,M,אריק,14,0.00918033
Other,2008,M,בנימין,14,0.00918033
Other,2008,M,יובל,14,0.00918033
Other,2008,M,קיריל,13,0.00852459
Other,2008,M,אילן,12,0.00786885
Other,2008,M,דן,12,0.00786885
Other,2008,M,תומר,12,0.00786885
Other,2008,M,אמיל,11,0.00721311
Other,2008,M,יאן,11,0.00721311
Other,2008,M,ליאון,11,0.00721311
Other,2008,M,רוני,11,0.00721311
Other,2008,M,ארטיום,10,0.00655738
Other,2008,M,גיא,10,0.00655738
Other,2008,M,דמיטרי,10,0.00655738
Other,2008,M,לב,10,0.00655738
Other,2008,M,ליאם,10,0.00655738
Other,2008,M,מרטין,10,0.00655738
Other,2008,M,נתן,10,0.00655738
Other,2008,M,רפאל,10,0.00655738
Other,2008,M,אלכס,9,0.00590164
Other,2008,M,אלן,9,0.00590164
Other,2008,M,מקס,9,0.00590164
Other,2008,M,עמית,9,0.00590164
Other,2008,M,ולדיסלב,8,0.0052459
Other,2008,M,טימור,8,0.0052459
Other,2008,M,יוסף,8,0.0052459
Other,2008,M,לירון,8,0.0052459
Other,2008,M,ניק,8,0.0052459
Other,2008,M,עומר,8,0.0052459
Other,2008,M,רומן,8,0.0052459
Other,2008,M,תמיר,8,0.0052459
Other,2008,M,אביאל,7,0.00459016
Other,2008,M,אוראל,7,0.00459016
Other,2008,M,אחמד,7,0.00459016
Other,2008,M,אייל,7,0.00459016
